pasta,arquivo,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,rms,centroide,largura,contraste0,contraste1,contraste2,contraste3,contraste4,contraste5,contraste6,planicidade,rolloff,zcr,assimetria,curtose,variancia,classe
8,33340-7-12-0.wav,-18.817585647824835,59.930251596055854,19.304955207726422,32.24886799218982,-0.6157249079303533,-7.138117077630481,-10.032173448058966,-0.13722452586957257,-4.765509819176034,-2.5304708343707483,-1.0364888733774682,3.1028970252908863,-7.419846781993322,0.13768847,2455.593921831629,2196.4977897341514,11.170139844368386,8.84608913647595,11.928852157862183,17.540698979260497,14.081182912792455,14.520288937725748,24.723765417504406,0.13951541,5156.507554945055,0.17684902987637363,0.10500392317771912,15.695854812715353,0.020975852,7
8,33340-7-13-0.wav,-12.99940764357778,69.08034084264261,22.67416352336867,24.5882468366073,-9.348741689048884,-4.29434892041891,-10.439074374656883,4.91849958857717,2.351359179487463,-2.6723723005207125,-1.0543628223682606,2.5257284531464217,-8.668777368513739,0.14239602,2346.2914014966473,2168.877490521261,11.125991383261965,9.478354488215203,11.612817996351065,16.805513060071114,13.90201379134363,15.00045983505864,27.603469382772055,0.12264863,5024.690448113208,0.17286538178066038,0.09708560258150101,14.006542266143956,0.022070847,7
8,33340-7-14-0.wav,-52.59453523499503,87.9735902410732,29.478311933151094,9.057157871753546,-0.40073457633502463,-3.2462038624832563,-12.291102811799036,7.211405792027716,3.044644023348403,-5.885902791113247,-7.549626678591863,1.2105442175310441,-6.343193934172568,0.13213943,2067.424093875968,2152.9258472823817,12.859009067119572,9.043656397085503,12.092179514058335,15.819944752005476,14.669224722447105,16.054470295614152,29.183037164862963,0.083236665,4636.09375,0.14015625,0.2240237295627594,14.101623445888876,0.020079296,7
8,33340-7-15-0.wav,-75.98874332703018,89.45546391326492,28.416891695770765,17.720001394424397,1.5216010659659602,6.69565275993009,-9.81469579175528,8.006554954473208,-0.6733846477169142,-9.284604559572323,-2.074128051153562,1.8802908217477,-4.981131559037266,0.10141727,1877.78390084139,2128.394196867956,13.344330226890161,8.823782497762192,11.42588908781559,14.704439687437969,14.423156605510968,15.907252116183493,33.40619398940803,0.049976554,4638.849431818182,0.12326882102272728,-0.011508285999298096,14.493298133805297,0.010932135,7
8,33340-7-16-0.wav,-66.95294375627486,67.7991910127151,33.52770918312909,27.911113719372207,3.6363061544393336,-3.854391958525925,-12.356292192073589,3.2293235149578368,-4.232835053634848,-2.3959535709220705,-1.4561036749815794,1.7725243902257528,-3.139979427386731,0.12387453,2362.5987602142436,2265.3880151267554,12.533822219278006,9.831676771155763,12.278366030246579,17.061675545827427,14.583637338614354,15.030691937562107,27.4231017295079,0.09919708,5141.544117647059,0.17772480085784315,-0.3096753656864166,17.80608828679458,0.018908925,7
8,33340-7-2-0.wav,-111.03151527445016,77.026454589883,3.4777227333559906,21.641034524898007,7.891112077622056,0.005179678671516068,-11.377069780955384,0.3760947718878689,-4.768588122798408,-8.309656637661536,-4.558881350460925,0.7066478182651919,-5.7561099845304815,0.053856414,2125.283885168496,2061.6062043045745,12.825338918392688,10.396661669699805,11.648388270324261,14.756796218176916,13.080093407288633,16.5774637227689,33.65903773074656,0.09227841,4631.324404761905,0.13665480840773808,1.072023868560791,20.943481059981593,0.0031361887,7
8,33340-7-3-0.wav,-132.34254871840952,81.9895910104369,21.072543047003517,18.141006707316087,3.6809878646345826,4.392276217697275,-9.246834347850436,7.083396725135687,-6.776100090044053,-15.154625534925785,-4.693207414157704,-0.11196529623012917,-2.50401706505429,0.051147886,2018.9859495358123,2146.6513525805362,14.26749874320392,9.452782807094843,11.720355255880781,14.65710192399278,14.28185921930823,16.198770588341926,34.242802409537624,0.065448545,4757.7494959677415,0.13771893901209678,0.3861369490623474,16.177585959759735,0.0028251,7
8,33340-7-4-0.wav,-51.46277962938425,68.3070884188935,28.477222385568112,11.277736431609227,-9.948950568663145,8.396347779001172,-7.937100333760559,-3.73207811766139,-6.640692757919256,-14.537425725360901,-2.547746865418951,-3.1819363721417866,-2.7736048333317016,0.09419013,2474.196310476523,2301.2463882342995,12.75758492767597,9.193795576146963,10.059025987914218,14.571156693232195,14.608321110410667,14.731169967120275,36.641548931625536,0.11214288,5274.491567460317,0.2005944630456349,0.27826330065727234,18.59369117458872,0.009234222,7
8,33340-7-5-0.wav,-102.32736443311703,83.71720205988304,29.24428930302944,17.43841665003885,15.175790389285543,-4.791338659374128,-14.661678124225954,0.5454141683132495,-9.93591099938698,-5.702850241298564,-2.7861210391345232,1.068133540406139,-4.617647940183524,0.09165993,2021.7343013476898,2242.472269154831,12.406118016560859,8.471629622809193,11.277086244529732,16.196557026178088,13.578309398725661,16.52169199684065,35.13046519506249,0.055019032,4899.715909090909,0.1724520596590909,-0.7816557884216309,19.15195344672858,0.009910863,7
8,33340-7-6-0.wav,-71.540364869265,89.0112703751039,13.691042912359327,31.541892168848722,11.464100801640763,-8.535360209550939,-20.435082697510357,7.1247425069808585,-3.6195051689359463,-6.416211745168529,-2.3361372137190584,2.202409459100208,-3.0213034814663238,0.10246723,1784.8364448124212,1962.8759457838516,12.71878512448621,8.849580241846098,11.244244522570687,16.798952929129285,14.827191502629702,17.72168219308947,35.87457172633889,0.04586691,4144.221230158731,0.13565693204365079,-0.04514607787132263,17.111847337936727,0.011866077,7
8,33340-7-7-0.wav,1.069760636372349,55.523169424714986,18.635428992586732,32.22770384099353,3.5306370260249422,-6.408466447295157,-19.46956850720759,4.447931326588218,-2.455367347586278,-9.16902203566978,0.6978697712315773,-0.8558015797267804,-1.191901303722789,0.1561696,2567.151173962055,2212.8720472485184,11.114694538850749,9.4239223582436,11.856051925841044,16.452829766884772,14.548368802373792,15.255693966277912,23.387047744488946,0.16037779,5219.53781512605,0.22859768907563024,-0.12344130873680115,13.580333871465491,0.02612721,7
8,33340-7-8-0.wav,-58.9045211909821,75.67733430114356,15.909097134237241,25.55149515959532,5.735792089531767,4.120443760504376,-11.735525858576105,10.060391574183752,-1.2789331347810995,-8.330906419360447,-2.1883826142407083,-0.6845283731190802,-1.8575292409814448,0.10649317,2130.3790245969913,2113.411803045305,13.22115403161952,8.712145450021069,12.183541673237775,15.078209069544325,14.370522846755636,15.880007533086472,33.01755884410212,0.086951524,4734.2679794520545,0.1553871468321918,0.05697115883231163,16.43721920671035,0.012845419,7
8,33340-7-9-0.wav,-106.82512832324569,93.04319145380205,16.43496394728677,22.453728212833727,-0.6046464515820759,5.195899489056627,-6.550511314522474,13.888482820203496,2.4781104958168836,-2.4342225549402814,0.26397839538284107,-1.2506801327090753,-4.306497443830302,0.08421418,1735.8438845468895,1971.2605140105982,14.08612423351894,9.125967433059845,12.965720313050962,15.669304941043482,13.472636535422543,15.66148216800001,34.75653152596753,0.03934916,4084.375,0.1056640625,0.2505066990852356,12.431446891045313,0.008298351,7
9,33641-3-1-0.wav,-325.6031159338022,146.55651223884914,9.037444988347918,-38.34747710279152,-41.71849758809645,-30.157920642121333,-20.67936540966717,-35.78469326959227,-29.86409817904049,0.34804954644589137,3.3188279289752196,6.376916287238559,8.373154698454792,0.08035479,804.852380391138,920.7165884797215,14.927261525327525,11.928446826375996,18.833968170508772,24.33044919512399,25.22880238511244,19.430447119986944,24.39795626869098,0.00069806457,1069.4444444444443,0.06803385416666667,-0.18361184000968933,5.522162866445214,0.0117367,3
9,33641-3-7-0.wav,-262.64862982759337,150.08132744250193,-4.121607799275808,-41.109360032903886,-41.548692557071156,-30.71460925830855,-23.838981956396537,-41.18521440485888,-30.443555659559102,5.076633153930003,-0.7450257164162042,8.80071508662439,14.267386943131804,0.11180171,846.5744020328409,992.7879244311662,14.129179241281749,12.683854383994857,18.804657607903497,24.76516033398517,25.074081486595325,19.13857288736866,27.5027438297213,0.0004574856,1086.5384615384614,0.067138671875,-0.07956889271736145,1.9286561877498354,0.016030347,3
9,33641-3-8-0.wav,-284.6852107036831,137.81854248099884,-16.32054209154274,-22.697030599564968,-37.57456863455478,-34.64400851161661,-19.560212509626123,-39.071862574056304,-24.490152819206276,2.134161205453262,1.9525977849434857,1.2368512723126934,8.259716633854566,0.08809702,953.2876499756136,1041.9405119423088,14.669566565659636,12.383170403890999,18.682900674600248,24.634936850737265,22.096774498499656,19.714055656491375,26.076155647628177,0.0013080998,1428.493923611111,0.07316758897569445,-0.12006238102912903,4.273137867809717,0.0123397745,3
9,33641-3-9-0.wav,-236.9472863205082,145.50308071802104,-25.376694864886232,-41.81341550567847,-41.92692713837936,-32.65130838637976,-25.87543780229122,-38.59390368889451,-25.498173652802777,7.715103923103589,1.0102474601127573,-0.5087285648126949,4.4206662381360395,0.12395074,933.7378386759555,1018.816198380166,16.54251629170606,14.114497675628591,21.59056059831591,22.613790216741055,22.79789371565208,19.573123524891017,29.144236474276454,0.0010860761,1334.872159090909,0.07093394886363637,-0.1273745894432068,2.222797905019857,0.019928608,3
3,33696-3-0-0.wav,-391.2838825293476,11.043031461235586,-18.710625750046177,42.51481188248199,-8.785386125331279,21.188135899382555,4.413722130365193,16.372247973204836,-9.171332919302337,12.899654374521527,8.326189765653016,7.636532269888915,1.6780695115795943,0.006118614,2865.478168112322,1725.7785012820636,13.597856878103364,10.648386810877602,12.647260912986665,17.117052848728104,22.223160279423258,18.03200962721522,29.29864239253323,0.045682132,4692.887931034483,0.2663995150862069,-0.007970954291522503,2.430665183678789,4.3605174e-05,3
3,33696-3-4-0.wav,-360.2938122417663,16.493664413893274,-26.557289682317805,48.988797322989406,-22.405905716055273,17.15420558961962,-2.0861659186351593,12.946244868985866,-1.1685930653320067,4.446473869560402,3.264536063579516,10.130793807580922,5.867897042154862,0.007940214,2949.612625667849,1561.0996586155402,13.026520609074552,11.382859174328694,13.077395846865938,17.001327898758536,16.325991551018742,18.68029632740303,31.549556848954364,0.06929221,4417.224702380952,0.3460480220734127,0.026153529062867165,16.29001616363628,0.00010558935,3
3,33696-3-4-1.wav,-356.4475363479903,13.62869340459859,-28.695326226247253,53.3574059618614,-14.491515037420081,10.365653122214345,4.8974833406179625,18.86551601262511,-6.680549504840868,6.37796167751387,1.334822676223155,4.661799094622258,7.935852200326802,0.01337674,2909.885816887535,1482.3421803141832,13.286768438238669,10.440758144600126,13.090508156200805,16.427615191424614,16.0275358199511,21.425319095491076,30.319534011786544,0.058774028,4216.455853174603,0.3350306919642857,-0.011149021796882153,9.748294576595006,0.00031005614,3
3,33696-3-6-1.wav,-365.10678295666634,15.782424370982788,-29.067978812415884,46.11868598281543,6.319455934793532,4.485563595446203,1.5360440237738096,12.472025670608195,-0.019382818163729443,6.957968823403798,1.2040485654214796,6.164413005966189,1.0153127333858365,0.004918087,2848.4330479417235,1762.530648753189,15.053728744468987,9.812943195917047,12.010879250548854,15.3022582328848,16.329179467227288,18.069272909396762,28.726126103950172,0.10568354,4774.05753968254,0.3080395895337302,0.11541332304477692,12.447436323699673,2.7986182e-05,3
2,33849-3-0-0.wav,-459.67711948271364,149.7125797874238,-27.906412876553837,-25.833728752585113,-18.64816263989728,-5.769946982071895,11.010454681798015,3.709240538533043,-3.2971842182940474,6.743157060542803,8.452975096001602,18.81335815404651,19.13229625963972,0.005869597,1180.2722210859747,1191.5245504268514,12.640878095672754,12.164530037398789,17.20843388542384,19.26721785824303,26.605784178965916,20.960236497508802,21.05410803997904,0.008274304,1868.923611111111,0.08675130208333333,-0.671021044254303,2.736475922753689,4.5910572e-05,3
2,33849-3-2-0.wav,-314.6624921377003,114.72393953772948,-62.54675482032096,-36.17908287634248,-9.286094834696362,-18.72043837433503,-19.792857425240715,-29.077888039562975,-14.597611200591084,9.163921885411126,12.145237300824581,13.116788000142737,4.2659069268099055,0.04449586,1274.6388894786035,1126.9475404229509,10.990042670849839,10.61846189030195,13.54389082833017,23.066369849097782,18.887764369639566,22.126218286463562,24.639784851927754,0.0034682127,1892.8052325581396,0.10299327761627906,-0.026954594999551773,7.484742645743305,0.002987028,3
2,33849-3-3-0.wav,-328.3328210340401,101.69233054110704,-53.835977017616315,-39.15303291011395,-13.175961270549761,-12.98822210278,-12.46112962218459,-18.52447828324571,-12.395112649078309,7.008938698682107,10.372565308438201,0.7584441324969977,-3.6955848276937537,0.040291544,1453.2053396309127,1356.7152535876849,11.879718395671919,11.670639519330877,14.975019265610236,20.021258096601024,19.307521562338177,20.103906012513086,25.738865857128307,0.013066954,2178.2134433962265,0.1151146079009434,-0.23962713778018951,7.6114597478039645,0.0027136619,3
2,33849-3-4-0.wav,-364.7180590002153,82.64833515939857,-49.56194435669012,-22.93122465983562,-9.604795467230412,-16.116921218331512,-13.081160298185319,-7.927105107873226,-1.9531795857351488,11.634709289825539,18.087631251540543,4.1645119207024095,-17.23503577407023,0.039453983,1562.0091319314129,1400.9370459463785,12.263669822223903,11.19831617693513,12.925122309802044,19.77753265534227,18.95358305770829,20.437385716621915,23.367575711275997,0.015372724,2601.5625,0.12460123697916667,-0.27111077308654785,16.62529518721873,0.004025685,3
10,34050-7-0-0.wav,-165.7481646389567,68.93619713259991,-20.230205985100252,16.807940358797513,-1.152149729117121,9.496044113673062,5.1965420371631845,4.874456968029413,3.8409199489344013,3.5840213514905166,-0.6912458798940192,4.930553308361724,-7.006138595261959,0.0255011,2187.6222166712164,1922.5535302439741,15.589648851541835,10.379345654914603,13.45289662537275,14.329409986702858,13.981461692476806,15.24455481844347,32.751743386331015,0.097608775,4365.696022727273,0.20082563920454546,-0.33522674441337585,2.946159576389668,0.00067060994,7
10,34050-7-1-0.wav,-174.5200222397302,59.93940732990793,-36.11236029975203,8.27668887982158,-9.629716280559121,5.326217712849425,0.24833828318209747,2.637417361871993,0.2661008015742758,2.4625494417332052,-3.3126882598280902,4.893749290702432,-8.715493730163022,0.021309488,2342.868306519694,1831.2773297848908,15.100905050211065,10.150195474957169,13.735059200568923,14.788629801272247,13.588311409601744,15.684089470533713,32.72956583959948,0.12286986,4444.779829545455,0.22306685014204544,0.00564207648858428,1.258131246668417,0.00047453758,7
10,34050-7-2-0.wav,-157.997266356635,58.199673999604066,-33.614272106588395,8.838716979626376,-10.324872520196475,3.0167083407266566,-3.3005999764959504,0.9845878647581591,1.505733062655053,2.8831473335786937,-3.903682727385309,3.9536013048657246,-6.662671971535611,0.023407705,2376.073884122934,1864.0035464932682,17.27289522576804,10.894947375200774,13.259523862839268,14.904883364472887,13.946809290611183,14.761798347087241,33.09255693641612,0.1301109,4496.354166666667,0.22374131944444445,0.026075834408402443,0.6998821419763539,0.00055777,7
10,34050-7-3-0.wav,-164.5903823985128,62.263644775951434,-29.885709327024873,5.824226865334929,-4.975677147132228,4.689551631173183,0.8769471731177217,2.1653074716136356,2.348984564519905,0.08091677142527579,-4.567771080022525,2.3847545950028683,-6.4726656157488565,0.02247549,2327.146119213867,1924.2522086263477,18.275890608856216,9.975468782950559,14.033865147738329,15.001409755431217,14.38486634031242,15.58273736710347,32.83491136090308,0.11749907,4556.25,0.21399739583333333,-0.012792871333658695,0.6700226582532469,0.00051377225,7
10,34050-7-4-0.wav,-168.97905311222215,64.44871789180755,-21.891829135390644,14.471370261615313,-2.644272578387467,10.797449983902908,6.5413732254054695,4.772270135483971,5.408382278796715,4.122536911197091,-0.8404671880673535,6.449847691265962,-6.197912332662082,0.025936795,2272.265967914611,1932.16636706581,14.303063331952396,10.124014653484881,14.25149581430195,13.857401265357746,14.302285248041333,15.146820071517418,33.04045278205553,0.11275664,4473.608993902439,0.2134324980945122,-0.02431447245180607,9.32335655108492,0.0007370728,7
10,34050-7-5-0.wav,-152.40811042649176,54.407548229552546,-18.186475778291616,15.085322128269624,-1.3783263549473772,8.58354755997445,2.6573691980068053,3.6698235994280357,6.960665922790895,5.1920887343448205,-0.1991091658030185,4.111301280724857,-4.629384892880733,0.030514942,2398.360520885795,2016.2095747249723,14.970412190093915,9.608183411845252,14.300088967929874,14.82823352926933,13.208123165494834,14.983682291952638,33.434771999088355,0.12606172,4774.796195652174,0.22012992527173914,0.18202410638332367,5.795010951898787,0.0009607728,7
10,34050-7-6-0.wav,-166.12625488154382,70.94372897660266,-7.460651245391663,20.76810620287082,7.333673610045082,13.1286207538004,4.544672348198855,1.3696129660015988,8.451171770723992,5.27184209587072,0.975744513595146,5.980343671749178,-5.636596590484234,0.035194345,2067.0879744538565,2033.9057883296603,22.248906676400594,10.642874439884949,13.300864277969566,14.852715634868721,13.986033521060985,15.212064543987118,33.51744690922863,0.06257092,4390.376984126984,0.17673456101190477,-0.41422945261001587,5.889197796852278,0.0012483696,7
7,34241-1-0-0.wav,-422.32437105334765,64.92903325792487,-21.105134066797145,16.072328785268354,-23.946574361637182,-9.755699905958027,-4.249770615701185,-29.49612578830768,-8.489765979140738,-0.4501460286955608,-13.247519466982844,2.3862411891918662,-9.268173137863302,0.0041671386,2248.4196127335717,1740.782058320391,11.141711517829048,10.708884976242276,19.120112028570567,16.971762946512392,17.40881395944304,23.263684139769513,25.26427118066995,0.019491252,3844.3216463414633,0.23687595274390244,-0.22187800705432892,3.2062888241458385,2.1324619e-05,1
7,34241-1-1-0.wav,-225.70773454956822,63.97466021980587,-21.929141947609075,9.143048757227707,-27.14316572573924,-7.950952060146128,-4.935323385725176,-30.691020786253247,-10.697701786965492,-0.7641721611829948,-13.173672063375228,0.06360405069542416,-8.534771386518893,0.032896914,2207.7633865792723,1754.0575591941538,14.818993059850827,10.942315604129726,19.01294489421252,16.55442792318682,17.592578071584978,23.70386317970522,32.46048956935036,0.017864931,3816.6666666666665,0.22123480902777778,0.3574151396751404,3.406560179440276,0.0014000804,1
7,34241-1-2-0.wav,-209.80129846908847,55.38832070766138,-18.054683507716437,15.591752530042077,-25.49908997258769,-3.2853211780218845,-1.1103946417293533,-30.95869405063972,-8.066940393282502,0.18483709288162528,-11.346986960120764,5.476966487189729,-6.999834871660418,0.042549666,2371.038361678292,1758.915036781223,15.74639331289067,10.87175044669466,19.432946778606357,16.623648111638744,17.36205729714662,24.235320883843787,33.38649758135145,0.017941825,3934.7854872881358,0.2820693193855932,-0.48449474573135376,3.0917277842988966,0.002400747,1
4,344-3-0-0.wav,-143.71009926536195,111.38882654841882,9.266925043456572,6.902829832520052,-21.511171995014635,-19.233753677923808,-39.81775252926102,-21.7016300076285,-5.4417686700082175,5.2868680231809675,-7.892652175423619,-0.41610585997090466,-1.306165452209356,0.2356504,1352.5260820736482,1548.586382753164,12.218590926150533,9.392242173818422,17.00029640943141,22.155848071698273,16.24192298899206,16.68358511738806,31.483924764452397,0.014319165,2498.8839285714284,0.07556733630952381,0.0010011495323851705,1.8749070050608374,0.11963995,3
4,344-3-1-0.wav,-210.93659724590717,121.86449690018362,24.041319520853104,0.49061008755110314,-12.264008337579469,-5.603141710436908,-33.300935678161274,-19.027743347765693,-11.141992745121252,0.7423554095720555,-4.086482561512236,5.718432556578536,-8.472528779702326,0.13176881,1245.8492972562008,1605.2655259267692,14.17752077828619,11.205226098134407,15.379242496632111,20.89497010291768,16.310663493786578,16.95727051872058,30.627913408367327,0.0075912713,2580.078125,0.06981201171875,0.03929980471730232,6.608740969265552,0.060689937,3
4,344-3-4-0.wav,-237.06256766547565,116.08330866275084,0.6972947867634754,-39.06715465772537,-23.835113377711743,-0.8981876633962005,-32.929069095970526,-21.736210846055332,-19.09689967126677,3.6762055550579436,-3.1151978816010333,-0.3173969343296841,-6.421152858042578,0.100083135,1413.39689145345,1628.5156365466123,14.5657647823382,10.952292573887885,17.74412325530701,19.68672746812907,20.49365522456492,16.803451890654333,31.722304820092894,0.009570098,2660.6770833333335,0.09220377604166667,0.10207145661115646,5.579617138919083,0.020108057,3
4,344-3-5-0.wav,-261.12822976287566,107.41510995731407,-22.88275459848528,-33.04080176830551,-22.95680313563063,-19.908235898469492,-32.611968156926935,-7.277196521645688,-5.486255056464426,2.9849556662576417,-10.683889333113017,-7.614716042369592,0.9401042221990273,0.073405,1468.7034112916617,1541.1381289438195,11.882865680886422,11.09563632846293,17.262974105724695,17.654338274384582,17.760349553803582,18.12173920990538,29.504211976789946,0.016051186,2633.5495283018868,0.10356168926886793,0.3572261929512024,8.431274816664073,0.010897856,3
2,34621-4-0-0.wav,-232.25400381629763,83.10601141205453,-10.575198771878481,25.726399152558336,1.3038137707978923,1.3896503356738827,-4.921143157832262,1.1432543176082457,3.0868700943376663,4.08830584787593,10.615675944765375,13.268650760113278,-1.5433110974283808,0.02182359,1853.5535721719843,1812.4238793534564,15.063460467653352,12.319306216380093,16.090197349944468,19.034980280746133,15.41339718910728,16.91505396316986,30.32449953836355,0.05667413,3676.0602678571427,0.13518415178571427,-0.13049215078353882,2.326872879521834,0.00060859276,4
2,34621-4-1-0.wav,-164.5820811015249,76.0625097309066,-25.781208711433553,25.93004421617381,-0.9413438093979904,1.2046434694291612,-2.6731119365878295,1.784535032141473,1.1861847441483628,5.604577140453991,9.671657523784084,8.246719344579747,-0.5761573620487157,0.041912615,1972.4220677081967,1760.981394499463,15.995023914273832,17.36187202825424,16.874188584279988,18.25949677472143,16.571302377208916,17.456282733000055,32.322703881268104,0.049149062,3760.6336805555557,0.1472846137152778,-0.06510224938392639,1.6906774933644746,0.0022507252,4
2,34621-4-11-0.wav,-205.31798398989417,120.89409860771299,-35.041629626805054,16.617821181428514,10.696788569920837,-0.3431965021862361,-2.304407393171036,3.9258038272165883,-4.673651766575061,11.804820393785235,6.7037059016638905,6.195204855125977,-4.848203946787465,0.042964906,1351.1470652986804,1404.2574042226634,15.761464746810017,13.23527138086747,15.80724439458985,17.505856022664243,15.139926291848717,20.45544755183974,28.160924958034283,0.016316075,2389.705882352941,0.09662224264705882,-0.08065878599882126,3.554876651915781,0.0026480828,4
2,34621-4-12-0.wav,-240.57123171719,116.0853062504981,-20.080368970379663,18.653446868190258,8.734299957986163,1.2734299517088676,-0.927998086849798,2.404349872606893,4.526448434612522,5.850631967025406,7.483588607863471,5.945935278949073,-1.8359734890982249,0.033192083,1342.2273734125909,1541.8218219743271,18.018745083313057,15.913023821169215,15.444611732729735,17.39785000459055,15.012987698632502,18.637005130613154,27.56535409656988,0.016881775,2618.9236111111113,0.08412000868055555,-0.1961105912923813,3.866048802413453,0.0015575186,4
2,34621-4-13-0.wav,-251.5683963848827,125.70690334485029,-24.601274473398067,9.842155281659288,7.869054846224739,12.415863622638057,2.86209232278719,-0.2480216242951541,-2.4052304557826587,13.57915998897708,4.761948775210104,4.503927219356613,-3.823048869335063,0.04124752,1197.4559256885016,1421.3252171971642,17.14009281491044,12.776579695420395,15.429384069426453,15.73383005903956,16.738693572143983,17.474670226479365,27.412307476465855,0.008864728,2222.0052083333335,0.07344563802083333,-0.20560631155967712,4.2778474012074925,0.002686124,4
2,34621-4-14-0.wav,-275.2738166843021,130.03872776922776,-28.275250166643165,14.474816128869367,13.9296050937995,13.855736366888424,2.005240726063635,0.40761185994211163,-0.6363308494834673,11.843522360758751,8.469844507993582,4.035997270417896,-6.080958904388571,0.033248063,1175.5104447135232,1382.9447185464333,17.511202144166248,14.224036470710942,15.129994706491555,16.60304466656514,17.399561152592902,18.296768620757863,27.281457568904283,0.007557658,2138.5690789473683,0.07753392269736842,-0.03071366623044014,5.59311415005436,0.0018722753,4
2,34621-4-15-0.wav,-246.13001971395593,124.55387354061129,-24.703679169077937,2.338170471356582,11.663770754786444,10.433709583103406,6.224519402917538,0.3039098438226145,-6.54041798053011,10.941148033131077,8.324379678910551,3.692474049818995,-1.8338218069758303,0.03659874,1312.6255794543586,1497.6949827573874,16.356367928954548,14.047607568206658,14.72942436271554,18.10319054039413,18.57178668502314,20.348964314513257,27.96790774859351,0.009583227,2406.622023809524,0.08277529761904762,0.005583480466157198,4.034427496621316,0.0020895454,4
2,34621-4-16-0.wav,-288.5347799444535,128.25617145460504,-25.089094562635736,22.460046891594608,11.833432436491593,10.789873853345332,-1.3356911681213965,7.48700190681204,6.972167265896627,4.148783895248455,6.032626419454288,1.7986241625261719,-2.4105202929499523,0.024795027,1182.3996233450846,1394.9341359547695,17.31423677388937,13.220775317334045,14.633591544024343,16.47757333079126,14.913415583740925,19.256608131734655,26.667237452382015,0.009456339,2330.965909090909,0.07512872869318182,0.04248332604765892,7.460532153692922,0.00091115956,4
2,34621-4-17-0.wav,-190.861310955547,114.16742497892365,-51.29893351297937,29.85409810371175,6.148174404338994,1.2665660871864803,1.8475949226167312,1.3847872782601098,2.707242735115884,9.920467111267953,4.817145378017436,3.0455019672928865,-4.992858849766169,0.0611644,1439.4417470016144,1342.1740088409845,18.750733998013462,14.158373836202848,15.970960253509944,16.560467748664994,14.92239826531554,19.12852647386914,29.663776341381762,0.012275617,2582.7546296296296,0.11284722222222222,-0.18829406797885895,3.379139909976101,0.005642785,4
2,34621-4-18-0.wav,-212.9166559391092,144.42996215409795,-39.590348628729366,23.282032127193027,7.477224432298748,-3.033884883671046,-2.1640718689734024,2.7194109779987,0.3604914286984149,7.912195142577477,2.7411950558741744,4.111130519311425,-0.9350913260612946,0.044837356,1178.2507228207296,1212.1700566556337,17.394488760286247,13.175245108119535,15.35925425306269,16.649255117542534,15.825473293261743,20.25880271379887,27.230646949987552,0.009345079,2124.609375,0.0919677734375,-0.11632256954908371,2.08554038233434,0.0026664606,4
2,34621-4-2-0.wav,-171.5277127268834,83.49650046872917,-24.61614362215059,15.929196709280223,0.6669533964156152,1.8635317963732585,-2.2526494810610846,0.6532778440489109,-0.009268683353108657,4.448882123538323,3.9207853042078495,10.069290994492093,0.4008094443183956,0.03608293,1905.2626742246794,1769.270998810213,16.434663950963056,15.818994176521787,18.67801620847624,17.666992748040396,17.0566807034929,16.92243653781372,31.727584459566057,0.04759986,3730.0701530612246,0.14227917729591838,0.14518257975578308,2.338399833367383,0.0016665581,4
2,34621-4-20-0.wav,-224.95065853958053,130.27509819057224,-31.803360616590943,21.692055640811066,1.4464264232795965,10.66678678404429,1.072148735624628,5.583497985250397,-2.667811860542761,8.329813460577734,1.9944311896156197,3.3003214555708644,-1.1090702644187664,0.03735402,1215.4408032189037,1346.402125845002,17.31120611457294,13.053028920574159,14.222761139258463,16.327959374185706,16.71133759392822,18.047011524442137,28.230315962119285,0.00975167,2299.21875,0.077490234375,0.20566780865192413,3.290418290544011,0.0018405594,4
2,34621-4-21-0.wav,-200.94039792848497,132.14345330234096,-37.24026981599306,25.223680369918625,-0.29393685463463315,3.9470128411685543,-1.3120078556162036,3.765000448744714,-1.6318866006271042,9.878419229111085,1.5906604782344083,5.507750526509984,-0.6325912010850184,0.045509033,1259.1065900086949,1315.471770357839,20.722236133383802,13.400963551166194,15.25752388015064,17.55811023285758,15.677267099301439,17.69044098896024,28.331257461874856,0.009721685,2361.328125,0.08514404296875,-0.08835027366876602,3.25785669220632,0.0025560907,4
2,34621-4-22-0.wav,-288.02859510037683,144.35197531727235,-16.822031756551834,20.82264292975999,6.274995326539553,6.961951551049978,1.8197533166515247,6.037395746651099,-1.0422931365751973,8.197449999350267,0.26475588944585954,8.637250374493604,-3.7275021644645485,0.021825675,1049.4271740448119,1328.2128324431999,16.45052531658105,11.805477447435779,14.741909688427793,16.460363804415266,14.978381753954025,18.255574996365024,26.673866743574596,0.006706317,2009.6507352941176,0.0627297794117647,-0.02924555167555809,4.178580407962621,0.0005814431,4
2,34621-4-24-0.wav,-228.6756556598813,143.6337763136638,-32.245299816025764,17.94007798350984,2.9305383790039743,4.739366172315601,-2.103041265659361,4.733855945181334,-0.11018528911850548,10.888393901496952,3.0117278756509167,8.159412568858254,-0.9849266405056822,0.04030521,1113.023998400528,1263.8509368245257,17.50326536870102,13.344072463356353,14.392294569230613,16.714446678451004,15.186987332028371,18.379309429502324,27.630133409999406,0.006241886,2031.9602272727273,0.07433712121212122,-0.1756702959537506,2.2580688083495213,0.002021182,4
